borrower_id,age,occupation,monthly_income,income_consistency_score,utility_delay_days,debt_to_income_ratio,active_loans,upi_transactions,previous_default,loan_status
BORR09583,27,Driver,25294.94,34,11,0.457,3,104,1,1
BORR09584,45,Driver,16594.67,51,6,0.595,2,72,0,0
BORR09585,58,Delivery Partner,35063.39,72,1,0.373,1,206,0,1
BORR09586,38,Delivery Partner,31067.42,83,2,0.234,0,207,0,1
BORR09587,53,Kirana Owner,37385.33,65,1,0.417,0,96,0,1
BORR09588,53,Kirana Owner,65538.43,77,1,0.122,2,208,0,1
BORR09589,52,Freelancer,55945.61,72,1,0.235,0,169,0,1
BORR09590,45,Freelancer,21259.33,74,1,0.191,0,149,0,1
BORR09591,34,Delivery Partner,16733.99,88,0,0.365,0,182,0,1
BORR09592,58,Delivery Partner,16531.08,50,5,0.923,3,138,0,0
BORR09593,58,Freelancer,20276.95,59,1,0.287,2,154,0,1
BORR09594,24,Delivery Partner,16580.53,87,2,0.173,1,109,0,1
BORR09595,38,Driver,25202.58,78,1,0.296,1,172,0,1
BORR09596,30,Kirana Owner,51259.49,87,1,0.239,2,188,0,1
BORR09597,55,Driver,30443.51,79,1,0.225,1,168,0,1
BORR09598,55,Freelancer,29966.51,65,3,0.254,0,120,0,1
BORR09599,60,Freelancer,23766.51,92,1,0.06,1,123,1,1
BORR09600,43,Driver,31762.5,86,0,0.137,0,154,0,1
BORR09601,45,Driver,23383.98,57,7,0.865,4,89,0,0
BORR09602,21,Driver,15896.09,67,4,0.285,0,172,0,1
BORR09603,38,Kirana Owner,35351.73,82,0,0.029,0,194,0,1
BORR09604,35,Kirana Owner,39601.58,55,5,0.81,2,116,0,0
BORR09605,45,Freelancer,42888.49,67,1,0.236,1,142,0,1
BORR09606,52,Delivery Partner,20844.96,77,1,0.098,0,129,0,0
BORR09607,40,Delivery Partner,23085.69,59,1,0.346,1,262,0,1
BORR09608,37,Driver,22811.34,60,2,0.319,2,178,0,1
BORR09609,31,Freelancer,15540.63,67,2,0.264,0,145,0,1
BORR09610,33,Small Business Owner,74662.94,79,1,0.19,1,159,0,0
BORR09611,45,Driver,21034.02,69,0,0.435,1,160,0,1
BORR09612,40,Driver,34490.73,89,0,0.23,2,166,0,1
BORR09613,45,Small Business Owner,71039.76,70,1,0.272,1,186,0,1
BORR09614,51,Driver,16811.95,52,7,0.746,3,101,0,0
BORR09615,21,Freelancer,34917.25,89,2,0.188,0,156,0,1
BORR09616,36,Driver,31345.88,73,0,0.293,0,111,1,1
BORR09617,48,Delivery Partner,26584.33,78,0,0.094,0,166,0,1
BORR09618,41,Small Business Owner,62492.06,88,3,0.268,0,173,0,1
BORR09619,50,Small Business Owner,31208.48,97,2,0.092,0,133,0,1
BORR09620,23,Kirana Owner,53279.17,87,1,0.185,1,153,0,1
BORR09621,54,Kirana Owner,31141.04,83,0,0.251,0,170,0,1
BORR09622,26,Freelancer,22190.65,70,5,0.853,3,116,1,0
BORR09623,49,Delivery Partner,33549.19,65,0,0.259,0,80,0,1
BORR09624,23,Driver,32443.12,99,0,0.204,0,167,0,1
BORR09625,53,Delivery Partner,15395.49,80,1,0.099,0,185,0,1
BORR09626,31,Delivery Partner,23279.85,82,1,0.297,1,136,0,1
BORR09627,25,Small Business Owner,86324.78,67,0,0.31,0,153,0,1
BORR09628,52,Delivery Partner,22144.62,65,0,0.059,0,187,1,1
BORR09629,38,Delivery Partner,26237.27,20,9,0.691,1,62,0,0
BORR09630,40,Kirana Owner,30335.54,78,1,0.065,1,174,0,1
BORR09631,59,Freelancer,37193.03,36,6,0.816,2,114,1,0
BORR09632,60,Freelancer,47784.06,80,2,0.259,1,158,0,1
BORR09633,48,Small Business Owner,26717.25,35,5,0.46,2,129,0,0
BORR09634,33,Small Business Owner,56863.31,83,0,0.213,0,176,0,1
BORR09635,46,Driver,29031.81,62,1,0.356,2,181,0,1
BORR09636,36,Freelancer,58244.8,92,0,0.379,0,164,0,1
BORR09637,45,Small Business Owner,42348.36,72,1,0.36,1,199,0,1
BORR09638,30,Small Business Owner,31488.83,58,9,0.483,1,59,1,0
BORR09639,49,Delivery Partner,19688.27,74,2,0.287,2,189,0,1
BORR09640,58,Delivery Partner,15350.57,59,8,0.886,3,107,1,0
BORR09641,40,Small Business Owner,56209.36,81,4,0.303,0,155,0,1
BORR09642,46,Delivery Partner,17332.37,100,2,0.142,1,228,0,1
BORR09643,52,Driver,17820.37,60,1,0.441,1,142,0,1
BORR09644,59,Driver,12957.01,59,4,0.825,2,75,1,0
BORR09645,58,Delivery Partner,24914.29,66,1,0.234,0,174,0,1
BORR09646,44,Small Business Owner,74213.05,81,0,0.239,1,133,0,1
BORR09647,51,Kirana Owner,31105.0,82,1,0.191,1,167,0,0
BORR09648,60,Small Business Owner,45200.27,92,4,0.038,0,196,0,1
BORR09649,32,Kirana Owner,51988.91,79,0,0.255,0,235,0,1
BORR09650,56,Freelancer,58816.28,91,0,0.282,1,174,0,1
BORR09651,30,Delivery Partner,25006.8,89,1,0.248,0,154,0,1
BORR09652,26,Small Business Owner,25004.01,32,4,0.628,3,110,1,0
BORR09653,27,Driver,27229.46,71,0,0.191,0,137,0,1
BORR09654,51,Kirana Owner,42713.79,77,0,0.298,0,229,0,0
BORR09655,47,Driver,30581.83,71,2,0.376,1,112,0,1
BORR09656,28,Freelancer,30502.59,79,0,0.316,1,159,0,1
BORR09657,23,Kirana Owner,66190.11,70,3,0.31,0,202,1,1
BORR09658,60,Delivery Partner,32443.92,81,1,0.101,2,108,0,1
BORR09659,41,Delivery Partner,23427.88,62,1,0.271,0,138,0,1
BORR09660,21,Delivery Partner,18298.64,82,1,0.442,0,121,0,1
BORR09661,35,Freelancer,54904.46,85,0,0.26,1,159,0,1
BORR09662,27,Delivery Partner,24161.36,84,0,0.282,1,198,0,1
BORR09663,35,Driver,33467.63,52,0,0.19,1,146,0,1
BORR09664,45,Kirana Owner,41818.03,75,5,0.98,2,85,1,0
BORR09665,23,Kirana Owner,61756.9,82,1,0.318,0,131,0,1
BORR09666,50,Kirana Owner,58469.18,100,2,0.322,1,192,0,1
BORR09667,34,Delivery Partner,30496.33,57,7,0.5,4,85,0,1
BORR09668,24,Driver,18090.59,63,2,0.253,1,180,0,0
BORR09669,56,Kirana Owner,55463.25,61,1,0.302,2,181,0,1
BORR09670,23,Small Business Owner,61435.21,76,1,0.193,0,170,0,1
BORR09671,25,Driver,27276.96,69,1,0.33,1,127,0,0
BORR09672,45,Kirana Owner,64595.93,86,0,0.173,1,149,0,1
BORR09673,51,Kirana Owner,49590.53,94,1,0.408,0,200,0,1
BORR09674,31,Kirana Owner,37606.76,50,7,0.832,2,72,1,0
BORR09675,28,Delivery Partner,24563.73,75,2,0.275,0,193,0,1
BORR09676,46,Driver,25590.74,91,1,0.26,0,158,0,1
BORR09677,22,Freelancer,39408.91,86,0,0.176,2,117,0,1
BORR09678,48,Freelancer,38278.47,36,8,0.76,1,150,0,0
BORR09679,30,Small Business Owner,64337.13,82,1,0.259,0,144,0,1
BORR09680,59,Delivery Partner,32148.7,90,0,0.229,1,161,0,1
BORR09681,57,Delivery Partner,21636.94,78,1,0.194,1,115,0,1
BORR09682,59,Freelancer,46974.03,63,4,0.693,2,103,1,0
BORR09683,41,Small Business Owner,44879.91,91,0,0.162,1,163,0,1
BORR09684,48,Delivery Partner,22393.34,77,1,0.238,1,206,0,1
BORR09685,58,Delivery Partner,31786.95,79,1,0.197,0,194,0,1
BORR09686,53,Delivery Partner,21006.15,88,0,0.338,1,215,0,0
BORR09687,31,Driver,21071.18,85,2,0.297,0,150,1,1
BORR09688,21,Freelancer,19475.69,92,0,0.306,1,168,0,1
BORR09689,53,Kirana Owner,45752.64,87,1,0.22,2,140,0,1
BORR09690,23,Kirana Owner,64133.68,96,1,0.316,1,94,0,1
BORR09691,46,Delivery Partner,20171.98,72,0,0.249,0,171,1,0
BORR09692,35,Kirana Owner,56035.93,81,1,0.278,1,123,0,1
BORR09693,34,Driver,25311.31,77,0,0.256,0,139,0,0
BORR09694,43,Small Business Owner,69094.91,61,2,0.155,1,214,0,1
BORR09695,28,Delivery Partner,16959.62,68,0,0.255,1,158,0,1
BORR09696,56,Small Business Owner,30041.92,89,2,0.17,2,141,0,1
BORR09697,40,Delivery Partner,18749.69,85,2,0.343,0,129,0,1
BORR09698,26,Driver,25445.55,88,1,0.09,0,160,0,1
BORR09699,53,Driver,20986.61,76,0,0.287,0,229,0,1
BORR09700,48,Delivery Partner,23747.51,80,2,0.36,2,185,0,1
BORR09701,58,Driver,20305.92,82,1,0.275,0,142,0,1
BORR09702,50,Delivery Partner,23223.04,75,0,0.383,1,182,0,1
BORR09703,37,Delivery Partner,25109.93,82,4,0.059,0,187,0,1
BORR09704,29,Delivery Partner,24316.96,57,2,0.168,0,166,0,0
BORR09705,48,Delivery Partner,27596.42,79,2,0.186,0,190,1,1
BORR09706,27,Small Business Owner,45809.83,73,1,0.195,0,216,0,1
BORR09707,48,Kirana Owner,36870.85,19,8,0.711,2,124,0,0
BORR09708,37,Small Business Owner,53047.95,95,0,0.337,2,186,1,1
BORR09709,60,Freelancer,61978.79,84,1,0.446,2,175,0,1
BORR09710,25,Delivery Partner,20535.87,84,4,0.136,0,251,1,1
BORR09711,25,Kirana Owner,36038.84,100,2,0.348,0,132,0,1
BORR09712,34,Kirana Owner,51472.08,75,1,0.188,1,192,0,1
BORR09713,26,Kirana Owner,43407.96,69,0,0.169,0,202,0,1
BORR09714,27,Kirana Owner,73736.38,65,2,0.126,1,152,0,1
BORR09715,37,Small Business Owner,66606.11,93,0,0.247,1,113,0,1
BORR09716,29,Delivery Partner,27884.61,90,1,0.227,1,191,0,1
BORR09717,51,Driver,22887.05,64,2,0.128,1,127,1,1
BORR09718,42,Kirana Owner,53834.93,89,1,0.182,0,172,0,1
BORR09719,29,Delivery Partner,19351.02,56,11,0.791,2,55,1,0
BORR09720,36,Kirana Owner,29834.56,64,2,0.325,1,186,0,1
BORR09721,56,Delivery Partner,30017.24,82,1,0.183,0,210,0,1
BORR09722,54,Kirana Owner,33147.68,80,1,0.125,1,180,0,1
BORR09723,33,Driver,25273.11,78,1,0.231,0,219,0,1
BORR09724,39,Driver,19865.17,64,1,0.243,1,145,0,1
BORR09725,32,Kirana Owner,34927.34,31,2,0.776,2,94,1,0
BORR09726,56,Small Business Owner,42556.28,66,0,0.222,1,159,0,1
BORR09727,30,Delivery Partner,28470.92,69,2,0.273,0,207,0,1
BORR09728,36,Delivery Partner,26390.35,65,0,0.275,0,195,0,1
BORR09729,48,Small Business Owner,49417.85,92,0,0.247,0,177,0,1
BORR09730,39,Freelancer,31034.39,59,4,0.665,2,79,0,0
BORR09731,60,Small Business Owner,55855.23,45,8,0.572,1,33,1,1
BORR09732,26,Kirana Owner,36942.21,83,0,0.303,0,145,0,1
BORR09733,24,Freelancer,30832.0,57,0,0.318,2,161,1,0
BORR09734,50,Driver,21378.23,69,3,0.219,0,116,0,1
BORR09735,59,Driver,31472.9,70,0,0.238,1,187,0,1
BORR09736,51,Freelancer,30722.25,89,0,0.147,0,190,0,1
BORR09737,47,Small Business Owner,60312.66,76,1,0.255,0,174,0,1
BORR09738,41,Small Business Owner,44358.15,33,7,0.787,3,136,1,0
BORR09739,57,Small Business Owner,44271.31,89,1,0.272,0,192,0,1
BORR09740,29,Delivery Partner,27548.11,73,1,0.316,1,234,0,1
BORR09741,55,Small Business Owner,53563.75,40,9,0.77,1,108,1,0
BORR09742,41,Kirana Owner,54709.96,52,12,0.739,2,113,0,0
BORR09743,37,Freelancer,52105.84,91,0,0.169,0,160,0,1
BORR09744,44,Driver,29075.96,99,0,0.266,1,104,0,1
BORR09745,51,Small Business Owner,70716.38,84,1,0.362,2,151,0,1
BORR09746,26,Delivery Partner,23273.46,81,0,0.239,1,122,0,1
BORR09747,55,Small Business Owner,32811.5,78,0,0.29,0,172,0,1
BORR09748,57,Delivery Partner,25521.52,89,1,0.332,2,200,0,1
BORR09749,33,Driver,23431.49,40,8,0.762,3,113,0,1
BORR09750,45,Small Business Owner,46835.7,89,0,0.182,0,161,0,1
BORR09751,52,Kirana Owner,69549.4,74,1,0.227,1,132,0,1
BORR09752,21,Delivery Partner,21513.32,49,7,0.98,3,50,1,0
BORR09753,55,Driver,20275.58,80,1,0.423,0,194,0,1
BORR09754,39,Delivery Partner,25350.85,85,1,0.142,0,127,0,1
BORR09755,32,Delivery Partner,24865.36,86,4,0.308,1,206,0,1
BORR09756,60,Delivery Partner,19911.07,81,1,0.403,0,237,0,1
BORR09757,60,Kirana Owner,71682.22,80,1,0.334,0,167,0,1
BORR09758,40,Freelancer,48646.85,73,0,0.23,2,152,1,1
BORR09759,53,Freelancer,51488.58,79,2,0.321,0,156,0,1
BORR09760,49,Small Business Owner,65442.9,70,0,0.25,1,132,0,1
BORR09761,36,Kirana Owner,61408.98,67,1,0.287,1,145,0,1
BORR09762,34,Small Business Owner,56433.25,94,7,0.728,2,92,0,1
BORR09763,27,Driver,18103.02,86,1,0.337,0,179,0,1
BORR09764,26,Small Business Owner,66120.83,68,1,0.23,1,128,0,1
BORR09765,41,Delivery Partner,20612.84,84,2,0.332,0,157,0,1
BORR09766,56,Kirana Owner,60973.0,79,1,0.232,0,185,0,1
BORR09767,42,Small Business Owner,59823.85,66,0,0.248,1,147,1,1
BORR09768,60,Delivery Partner,28507.1,62,2,0.144,1,175,0,1
BORR09769,39,Freelancer,23635.37,82,0,0.288,2,160,0,1
BORR09770,45,Small Business Owner,52470.51,67,1,0.202,0,200,0,1
BORR09771,23,Delivery Partner,16133.44,81,0,0.098,0,144,0,1
BORR09772,56,Small Business Owner,60959.42,83,2,0.282,0,189,0,1
BORR09773,54,Driver,27752.56,67,1,0.31,2,167,1,1
BORR09774,31,Kirana Owner,71025.23,64,2,0.126,0,228,0,1
BORR09775,47,Delivery Partner,17606.97,76,1,0.196,0,174,0,1
BORR09776,22,Kirana Owner,69339.9,75,1,0.299,0,183,0,1
BORR09777,26,Kirana Owner,71258.89,71,1,0.192,1,152,1,1
BORR09778,22,Kirana Owner,65784.42,58,1,0.188,0,124,0,1
BORR09779,37,Kirana Owner,60273.36,88,1,0.25,0,114,0,1
BORR09780,60,Kirana Owner,29275.8,77,0,0.28,0,132,0,1
BORR09781,34,Small Business Owner,32832.16,84,0,0.25,1,215,0,1
BORR09782,30,Kirana Owner,46323.88,77,3,0.251,0,225,1,1
BORR09783,53,Delivery Partner,34051.66,87,0,0.279,1,191,0,1
BORR09784,32,Delivery Partner,19151.85,75,2,0.23,1,157,1,1
BORR09785,52,Kirana Owner,54105.95,75,1,0.306,1,189,0,1
BORR09786,44,Freelancer,21590.49,69,0,0.269,0,190,0,1
BORR09787,34,Driver,14163.23,44,4,0.868,3,101,1,0
BORR09788,25,Small Business Owner,39504.5,74,0,0.155,0,123,0,1
BORR09789,25,Driver,24766.35,73,1,0.162,0,194,0,1
BORR09790,52,Small Business Owner,70250.47,43,6,0.68,3,55,0,1
BORR09791,53,Freelancer,48808.92,74,1,0.262,1,138,0,1
BORR09792,24,Delivery Partner,22275.77,82,1,0.314,0,153,0,0
BORR09793,50,Driver,16430.13,48,12,0.907,2,90,1,0
BORR09794,37,Driver,23487.06,84,0,0.203,0,174,0,1
BORR09795,23,Freelancer,27687.23,68,2,0.291,0,123,0,1
BORR09796,33,Kirana Owner,56501.52,72,0,0.231,0,162,0,1
BORR09797,56,Driver,29338.16,82,1,0.351,0,188,0,0
BORR09798,38,Kirana Owner,63695.88,78,1,0.247,2,123,0,1
BORR09799,43,Freelancer,22987.37,48,4,0.135,0,159,0,1
BORR09800,55,Driver,29153.13,72,0,0.403,0,148,0,1
BORR09801,53,Freelancer,23850.39,67,2,0.384,1,207,0,1
BORR09802,56,Freelancer,19587.17,76,1,0.357,0,136,0,1
BORR09803,37,Driver,27898.99,48,11,0.927,4,46,1,0
BORR09804,59,Small Business Owner,79525.84,80,0,0.194,1,202,1,1
BORR09805,54,Small Business Owner,63235.28,85,0,0.142,1,217,0,1
BORR09806,32,Delivery Partner,34282.0,72,0,0.387,0,165,0,1
BORR09807,25,Delivery Partner,15075.27,75,0,0.125,0,186,0,1
BORR09808,60,Kirana Owner,60367.98,71,1,0.267,1,117,0,1
BORR09809,47,Delivery Partner,32784.89,94,0,0.157,1,157,0,1
BORR09810,60,Freelancer,32094.96,91,1,0.211,0,146,0,1
BORR09811,33,Delivery Partner,14673.28,29,8,0.599,1,153,1,0
BORR09812,46,Small Business Owner,42400.12,97,3,0.382,1,195,0,1
BORR09813,34,Kirana Owner,59308.44,91,0,0.297,0,136,0,1
BORR09814,52,Delivery Partner,18982.04,73,0,0.261,1,189,0,1
BORR09815,31,Kirana Owner,32128.51,79,0,0.149,1,81,0,1
BORR09816,58,Delivery Partner,15191.02,84,5,0.242,1,165,0,1
BORR09817,36,Kirana Owner,42830.18,81,0,0.246,0,132,0,1
BORR09818,42,Driver,30939.34,63,2,0.436,0,125,0,1
BORR09819,36,Driver,28140.47,85,0,0.232,0,145,0,1
BORR09820,33,Small Business Owner,62738.44,83,2,0.179,1,169,1,1
BORR09821,32,Driver,21258.51,84,2,0.29,0,177,0,1
BORR09822,38,Freelancer,26201.0,81,0,0.142,0,178,0,1
BORR09823,49,Small Business Owner,60667.23,78,1,0.181,1,181,0,1
BORR09824,38,Kirana Owner,39781.34,84,1,0.246,0,253,0,1
BORR09825,22,Delivery Partner,27927.44,58,1,0.337,2,120,0,0
BORR09826,22,Kirana Owner,42166.81,83,1,0.16,0,140,0,1
BORR09827,23,Delivery Partner,36308.54,88,1,0.379,2,99,0,1
BORR09828,49,Driver,17097.53,95,0,0.199,0,165,0,1
BORR09829,28,Freelancer,55825.55,84,0,0.345,1,165,0,1
BORR09830,31,Driver,27828.1,69,0,0.221,1,126,0,0
BORR09831,32,Small Business Owner,53128.41,73,0,0.28,1,183,0,1
BORR09832,52,Delivery Partner,31697.06,83,0,0.238,0,140,0,1
BORR09833,24,Kirana Owner,45231.35,60,3,0.685,2,68,0,1
BORR09834,29,Small Business Owner,66530.41,68,2,0.163,1,123,0,1
BORR09835,44,Kirana Owner,29803.86,34,7,0.571,1,89,0,0
BORR09836,36,Freelancer,39908.05,50,6,0.646,1,78,1,0
BORR09837,37,Kirana Owner,29533.93,75,0,0.241,0,144,0,1
BORR09838,42,Freelancer,47540.26,79,0,0.282,0,195,0,1
BORR09839,27,Small Business Owner,25320.15,79,2,0.195,1,167,0,1
BORR09840,30,Driver,17670.08,94,2,0.177,0,145,0,1
BORR09841,49,Freelancer,33664.96,58,1,0.322,1,69,0,1
BORR09842,56,Delivery Partner,29531.39,78,3,0.104,0,148,1,1
BORR09843,44,Kirana Owner,50400.37,78,0,0.343,1,189,1,1
BORR09844,34,Kirana Owner,61930.97,60,0,0.33,0,115,0,1
BORR09845,34,Delivery Partner,14469.25,50,9,0.746,4,75,0,1
BORR09846,45,Delivery Partner,32018.8,86,0,0.239,1,227,0,1
BORR09847,42,Freelancer,40663.56,62,2,0.364,2,135,0,1
BORR09848,43,Kirana Owner,32301.33,86,1,0.118,1,200,0,1
BORR09849,52,Freelancer,38018.36,69,0,0.346,0,114,0,1
BORR09850,46,Freelancer,19834.47,82,1,0.312,1,161,0,1
BORR09851,47,Small Business Owner,41120.74,80,0,0.353,0,103,0,1
BORR09852,32,Freelancer,15646.24,80,0,0.341,2,188,0,1
BORR09853,39,Small Business Owner,51935.6,44,7,0.73,3,92,1,0
BORR09854,39,Driver,29778.24,61,1,0.334,0,126,1,1
BORR09855,54,Driver,23963.27,80,2,0.198,1,165,0,1
BORR09856,52,Driver,27563.54,83,0,0.187,1,182,0,1
BORR09857,49,Kirana Owner,59438.51,66,11,0.761,4,86,0,0
BORR09858,41,Kirana Owner,49510.45,92,0,0.226,0,253,0,1
BORR09859,55,Driver,26161.46,72,1,0.187,1,170,0,1
BORR09860,25,Kirana Owner,31659.05,27,9,0.735,4,151,1,0
BORR09861,32,Freelancer,49024.86,76,0,0.192,1,205,0,1
BORR09862,27,Driver,21759.14,80,0,0.243,0,198,0,1
BORR09863,22,Delivery Partner,31909.98,77,1,0.152,1,203,0,1
BORR09864,45,Kirana Owner,56623.65,75,0,0.311,0,131,0,1
BORR09865,30,Delivery Partner,19569.61,77,1,0.286,0,129,0,0
BORR09866,58,Delivery Partner,28640.18,49,5,0.667,2,143,1,0
BORR09867,26,Kirana Owner,66120.73,80,1,0.289,0,185,0,1
BORR09868,47,Freelancer,18593.91,81,1,0.339,1,185,0,1
BORR09869,55,Delivery Partner,35571.47,78,0,0.168,0,159,0,1
BORR09870,30,Small Business Owner,73443.69,85,2,0.261,1,194,0,1
BORR09871,29,Kirana Owner,51241.19,80,3,0.221,2,142,0,1
BORR09872,40,Freelancer,16227.33,81,3,0.117,0,180,0,1
BORR09873,57,Driver,26532.21,82,2,0.213,1,132,0,1
BORR09874,55,Driver,28484.64,84,0,0.215,0,172,0,1
BORR09875,57,Small Business Owner,70412.27,86,2,0.116,1,93,0,1
BORR09876,60,Driver,21315.72,64,9,0.846,2,29,0,0
BORR09877,28,Kirana Owner,52349.01,55,9,0.706,2,108,1,0
BORR09878,51,Delivery Partner,30894.65,90,1,0.113,0,199,0,1
BORR09879,36,Delivery Partner,18134.08,69,0,0.25,1,161,0,1
BORR09880,48,Delivery Partner,37296.12,78,1,0.137,0,173,0,1
BORR09881,26,Delivery Partner,17609.22,75,0,0.168,1,165,0,1
BORR09882,52,Small Business Owner,65858.35,91,0,0.189,0,194,0,1
BORR09883,48,Kirana Owner,66530.46,65,2,0.214,0,138,0,1
BORR09884,31,Kirana Owner,64430.39,71,1,0.315,0,217,0,1
BORR09885,43,Freelancer,25962.32,48,5,0.902,2,97,0,0
BORR09886,50,Freelancer,51005.22,80,2,0.256,0,174,0,1
BORR09887,29,Freelancer,52241.34,82,1,0.326,1,195,0,1
BORR09888,48,Driver,27529.45,76,1,0.337,1,144,0,1
BORR09889,44,Kirana Owner,31399.16,82,1,0.107,1,171,0,1
BORR09890,48,Freelancer,53786.13,77,1,0.06,1,182,0,1
BORR09891,44,Kirana Owner,60269.92,67,1,0.315,1,189,0,1
BORR09892,35,Kirana Owner,62064.05,31,6,0.464,3,91,1,0
BORR09893,59,Kirana Owner,62567.73,78,2,0.166,2,156,0,1
BORR09894,53,Driver,20170.64,80,3,0.307,1,164,0,1
BORR09895,54,Kirana Owner,64888.23,75,0,0.308,0,130,0,1
BORR09896,42,Small Business Owner,25821.39,35,4,0.969,1,32,0,0
BORR09897,49,Kirana Owner,50929.14,84,1,0.3,1,67,1,1
BORR09898,54,Kirana Owner,43598.67,76,0,0.293,2,139,0,1
BORR09899,30,Delivery Partner,29972.12,81,2,0.351,0,150,0,1
BORR09900,50,Delivery Partner,14301.49,28,5,0.633,4,152,1,0
BORR09901,31,Freelancer,18182.18,69,2,0.541,4,136,0,0
BORR09902,54,Freelancer,61187.25,73,1,0.158,1,123,0,1
BORR09903,41,Kirana Owner,48656.44,48,9,0.871,4,54,0,0
BORR09904,33,Freelancer,51448.5,79,1,0.376,1,203,0,0
BORR09905,45,Small Business Owner,48309.91,74,1,0.235,0,136,0,1
BORR09906,41,Delivery Partner,34435.96,93,2,0.177,2,88,0,1
BORR09907,21,Small Business Owner,29370.11,63,1,0.109,1,188,0,1
BORR09908,25,Freelancer,16278.71,33,7,0.743,3,136,0,0
BORR09909,42,Kirana Owner,44742.68,47,5,0.68,1,102,1,0
BORR09910,27,Kirana Owner,56910.7,83,6,0.859,2,103,0,0
BORR09911,33,Delivery Partner,21471.79,74,0,0.303,0,198,0,1
BORR09912,43,Kirana Owner,72038.26,100,1,0.298,1,222,0,1
BORR09913,41,Delivery Partner,22717.19,63,7,0.98,2,83,0,0
BORR09914,26,Driver,33952.05,68,1,0.311,0,196,1,1
BORR09915,40,Small Business Owner,59631.35,77,1,0.279,0,127,0,1
BORR09916,32,Delivery Partner,17919.9,96,2,0.272,0,205,0,1
BORR09917,60,Delivery Partner,24559.46,43,8,0.72,3,141,1,0
BORR09918,29,Small Business Owner,50347.43,95,0,0.228,1,213,0,1
BORR09919,48,Delivery Partner,29958.94,26,4,0.755,2,77,0,0
BORR09920,31,Small Business Owner,61195.62,97,0,0.207,0,144,0,1
BORR09921,52,Freelancer,54868.6,78,1,0.376,2,140,0,1
BORR09922,31,Freelancer,37022.28,97,1,0.307,1,243,0,0
BORR09923,44,Driver,22197.05,82,2,0.337,2,202,0,1
BORR09924,35,Delivery Partner,32830.31,85,1,0.327,0,210,0,0
BORR09925,55,Kirana Owner,65110.79,92,0,0.276,0,119,0,1
BORR09926,37,Small Business Owner,72289.08,61,4,0.749,1,84,0,1
BORR09927,45,Freelancer,15063.56,95,1,0.253,2,204,0,1
BORR09928,55,Kirana Owner,68146.25,65,2,0.267,1,223,0,1
BORR09929,39,Kirana Owner,47128.95,78,1,0.158,0,154,0,1
BORR09930,51,Small Business Owner,49629.09,78,1,0.154,1,194,0,1
BORR09931,37,Kirana Owner,72347.01,68,1,0.24,0,139,0,1
BORR09932,43,Kirana Owner,34869.54,55,7,0.548,2,118,1,0
BORR09933,21,Freelancer,20156.37,73,0,0.28,0,160,1,1
BORR09934,30,Kirana Owner,27946.97,5,8,0.521,2,110,0,1
BORR09935,28,Kirana Owner,56513.95,86,2,0.204,1,137,0,1
BORR09936,46,Driver,28044.63,50,9,0.719,2,170,0,0
BORR09937,54,Small Business Owner,40714.58,59,1,0.175,0,174,0,1
BORR09938,39,Delivery Partner,17759.74,80,0,0.206,1,174,0,0
BORR09939,34,Delivery Partner,24758.11,94,0,0.173,1,239,0,1
BORR09940,28,Driver,30533.37,71,1,0.27,1,186,0,0
BORR09941,21,Driver,16956.83,94,0,0.311,1,147,0,1
BORR09942,45,Kirana Owner,40608.32,64,7,0.618,2,99,1,0
BORR09943,44,Kirana Owner,56549.68,34,4,0.834,3,121,0,0
BORR09944,40,Driver,30702.88,90,1,0.201,0,140,0,1
BORR09945,50,Small Business Owner,33108.55,73,0,0.182,1,88,0,1
BORR09946,25,Small Business Owner,31274.37,77,2,0.206,0,129,0,1
BORR09947,23,Small Business Owner,55517.92,84,2,0.135,0,138,0,1
BORR09948,52,Small Business Owner,68124.88,78,2,0.102,0,145,0,1
BORR09949,37,Kirana Owner,48424.86,65,1,0.372,1,176,0,1
BORR09950,25,Freelancer,32856.39,79,1,0.236,1,113,0,1
BORR09951,31,Freelancer,40869.2,83,1,0.326,2,253,0,1
BORR09952,58,Driver,33450.03,74,3,0.059,1,175,1,1
BORR09953,24,Kirana Owner,72436.82,65,1,0.247,0,164,1,1
BORR09954,59,Driver,27221.22,96,0,0.22,2,179,0,1
BORR09955,39,Driver,26129.76,53,4,0.767,2,24,1,0
BORR09956,59,Kirana Owner,31694.62,90,0,0.316,1,202,0,1
BORR09957,43,Driver,30544.52,80,0,0.189,1,181,0,1
BORR09958,37,Small Business Owner,56736.81,79,1,0.329,0,153,0,1
BORR09959,33,Small Business Owner,76391.6,90,0,0.289,0,144,0,1
BORR09960,47,Kirana Owner,65826.36,77,2,0.3,2,195,1,1
BORR09961,21,Kirana Owner,59574.76,75,2,0.201,1,186,0,1
BORR09962,22,Driver,15017.05,88,2,0.365,0,217,0,1
BORR09963,38,Freelancer,58376.99,91,1,0.192,0,274,0,1
BORR09964,56,Driver,30427.57,73,0,0.098,1,193,0,1
BORR09965,53,Small Business Owner,46388.53,86,1,0.192,0,139,0,0
BORR09966,56,Kirana Owner,64374.4,65,1,0.145,1,211,0,1
BORR09967,22,Driver,24818.35,77,1,0.325,1,66,0,1
BORR09968,24,Freelancer,19459.12,42,9,0.778,1,74,1,0
BORR09969,36,Driver,28625.23,72,0,0.196,1,191,0,1
